text,label
Tillerson tightens the reins at State Department,REAL
Kerry launches talks with Venezuela but backs disputed referendum,REAL
"Scope of Kerimov's immunity status up to judge to decide upon, says France",REAL
 Man In ‘I Stand For The National Anthem’ Shirt Thinks American Flag Is A Lawn Chair,FAKE
Exclusive: Trump says Republican border tax could boost U.S. jobs,REAL
"WATCH: G.W. BUSH Gushes Over Kimmel’s Anti-Trump Oscar’s Monologue…Refused To Speak Out Against Obama, It’s Not “good for the country to have a former president undermine a current president”",FAKE
UK Brexit minister says 'good prospect' of agreeing transitional deal with EU,REAL
"China's Guangdong gets new party boss, former leader likely to be promoted",REAL
IS BEN AFFLECK DRUNK? WATCH Hollywood Leftist Who Goes Out OF His Way To Defend Islam Go Ballistic…Again,FAKE
 WATCH: Expert Says Republicans Blocked NC Black Voters With ‘Surgical Precision’ (VIDEO),FAKE
WATCH: “NASTY” SAN JUAN MAYOR Continues To Bite The Hand That Feeds The People Who Elected Her,FAKE
U.S. rebuffs Koch-controlled coal company's bid for royalties,REAL
YIKES! RICK PERRY On Dancing With The Stars…How Did We Miss This?,FAKE
WHERE WAS GM SECURITY? VALET PARKING ATTENDANT With Gun Saves Life Of Female Stabbing Victim In Massive Tech Facility,FAKE
White House says FBI director not trying to influence election,REAL
Republican Cruz criticizes Trump for comments on NATO,REAL
 Trump Supporter: There Will Be Civil War Whether Trump Wins Or Not,FAKE
Trump keeps politics on his Thanksgiving menu,REAL
Trump won't wait to act on trade pact vows: spokesman,REAL
 Trump Threatens America With Riots If He Doesn’t Win The GOP Nomination (VIDEO),FAKE
"Food security in Middle East, North Africa deteriorating, says U.N. agency",REAL
"Trump's budget cuts to domestic, aid programs draw Republican scorn",REAL
WHOA! DNC Releases Statement Suggesting Dallas Sniper And Black Lives Matter Protesters Are Linked,FAKE
"Greek PM Tsipras, Trump talk about cooperation, security",REAL
WATCH TREY GOWDY Crush The Lying Media During Benghazi Report Press Conference [Video],FAKE
REAGAN’S WARNING TO US: “Those Voices Don’t Speak for the Rest of Us” [VIDEO],FAKE
"North Korea moving airplanes, boosting defense after U.S. bomber flight: Yonhap",REAL
"China closes more than 13,000 websites in past three years",REAL
"Papua New Guinea starts dismantling detention camp, threatens forcible evict of asylum seekers",REAL
 Remember That Time Prince Wrote A Song About Donald Trump? Listen Here (AUDIO),FAKE
U.S. Senate panel to vote Tuesday on Powell nomination to lead Fed,REAL
Highlights: The Trump presidency on January 27 at 6:11 P.M. EST/2311 GMT,REAL
Representative Conyers' future plans to be discussed in 'next day or so': attorney,REAL
Stop-gap bill to avoid government shutdown fails Senate procedural vote,REAL
U.S. consumer financial watchdog official defies Trump from within agency,REAL
 Elizabeth Warren Has Found BREATHTAKING Hypocrisy In FBI’s Treatment Of Hillary’s Emails,FAKE
Eastern Congo rebels aim to march on Kinshasa: spokesman,REAL
Details of military transgender policy being worked out: White House,REAL
EPIC! COMMIE OBAMA PICTURED With Vietnam President In Front Of This!,FAKE
"Obama, Southeast Asia leaders eye China and trade at California summit",REAL
CONDOLEEZZA RICE BRILLIANTLY Shuts Down “The View” Dingbats Over Trump-Russia Collusion [VIDEO],FAKE
 Rachel Maddow Obtains Document That Means VERY BAD News For Trump’s Muslim Ban,FAKE
Trump's infrastructure splurge would collide with U.S. skilled labor crunch,REAL
Britain's Johnson says looks forward to continuing UK-U.S. partnership with Trump,REAL
 Trump Won’t Give Sean Spicer The Boot Because ‘That Guy Gets Great Ratings’,FAKE
Trump's jobs homecoming a long shot even in manufacturing hot spots ,REAL
Milestones in legal fight over Texas abortion law,REAL
Bill O’Reilly On Hannity: Reveals Who Threatened Them If They Had The Interview [Video],FAKE
UK Prince Charles's tour of southeast Asia leaves out Myanmar,REAL
Fear and loathing in South Korea as university exam postponed by quake,REAL
Keiser Report: The ‘Gaddafi-like’ Political Career Death of Hillary Clinton,FAKE
BREAKING: OBAMA COMMUTES 67 Prisoners Serving Life Sentences…214 Federal Prisoners In Total,FAKE
 Man Claims He Gave Trump A Golden Shower And He Has Evidence To Back It Up (VIDEO),FAKE
LIVE FEED: INAUGURATION 2017!,FAKE
Turkey says expects humanitarian aid can be delivered in Syria's Idlib,REAL
Davos elite alarmed at prospect of nominee Trump,REAL
 AZ Cops Taser Veteran With PTSD Until His Heart Stops Beating (VIDEO),FAKE
"Rubio seeks re-election to Senate, says Trump 'worrisome'",REAL
Trump's lawyer denies collusion with Russia in 2016 election,REAL
" 40,000 MA Drug Cases Could Be Thrown Out Because Of Drug Stealing Lab Scandal",FAKE
UNREAL! CNN PANEL Laughs And Mocks Dr. Ben Carson Over Trump Nomination [Video],FAKE
Turkish police briefly detain academic in Kurdish militant probe: agency,REAL
Korean seismic activity took place 50 km from prior tests: CTBTO,REAL
"U.N. says fighting stops in Sanaa, Saleh funeral expected",REAL
Wild elephants trample two Rohingya refugees in Bangladesh: police,REAL
 Colbert’s Merciless Mockery Of Oregon Militants’ Supply Requests Is Absolutely Perfect (VIDEO),FAKE
"Trump skips East Asia leaders Summit, sends Tillerson instead",REAL
" Elizabeth Warren HILARIOUSLY Continues Battle With Trump, ROASTS Reputation With Women (VIDEO)",FAKE
 Trump Crushed As Ex-KKK Leader Bashes Him For Finally Calling Out White Supremacy In Charlottesville (VIDEO),FAKE
'Just talk': Belgium offers Spain relationship advice,REAL
U.S. allies show support for strikes on Syria,REAL
WHEN YOU SEE Disgusting Thing Researchers Found In Starbuck’s Coffee…You’ll Never Drink It Again!,FAKE
Should We Worry About McMaster as Trump’s National Security Advisor?,FAKE
Arab League says U.S. should not take measures that alter Jerusalem status: MENA,REAL
Jury deadlocks over tax-evasion charges against Washington state auditor,REAL
U.S waives Jones Act to secure fuel for hurricane responders,REAL
Trump to target Obama's climate initiatives: White House website,REAL
WHICH ONE OF THESE PEOPLE Tried to Lecture the Other on the Constitution….Guesses? [VIDEO],FAKE
"FBI, Homeland Security chiefs preparing for violence at political conventions",REAL
 E-mails Show Coordination Between Mayor’s Office And Chicago PD Over Laquan McDonald Shooting,FAKE
IS YOUR CONGRESSMAN Selling You Out For More ‘Refugees’?,FAKE
ARIZONA BIKERS ARE ABOUT To Become Violent “Dreamers” Worst Nightmare At Upcoming Phoenix Trump Rally,FAKE
YEAR IN REVIEW: 2017 Top Ten Conspiracies,FAKE
Spain to take control of Catalonia if gets ambiguous reply on independence,REAL
UNREAL! OBAMA BLAMES SYRIAN CIVIL WAR ON CLIMATE CHANGE…Mocks Those Who Wear Flag Pins [VIDEO],FAKE
Britain's May defeated in parliament over Brexit blueprint,REAL
Twitter to brief Congress on possible Russia-backed ads: U.S. senator,REAL
" Mother Calls Cops About Her Missing 12-Year-Old, So They Come And Smash His Face In",FAKE
BRAINWASHED CHILDREN MOCK President Trump in Disturbing Washington Post VIDEO,FAKE
 WATCH: BIll Maher Noticed Something Really Disturbing About Trump’s RNC Speech,FAKE
Moscow gives green light to CNN International broadcasting in Russia,REAL
[VIDEO] WHY THE RACE WAR IS NOT REALLY ABOUT RACE IT’S “ANARCHY IN ACTION”,FAKE
BEYONCE Performs Graphic Anti-Cop Song…Dancers ‘Shot’ One By One On Stage [Video],FAKE
 Bill Maher Hilariously Rips Donald Trump’s Unemployment Lie To Shreds (VIDEO),FAKE
TOP TEN Most “Ethically Challenged” Clinton E-mails,FAKE
LOL! Democrat Congressman Says Best Way To Fight “Fake News” Is To Watch MSNBC [VIDEO],FAKE
 Trump Threatens To Shut Down NBC In Early Morning Hissy Fit,FAKE
 Track Palin Faces Assault And Weapons Charges After Domestic Violence Report,FAKE
White House says Flynn's Russia plea implicates Flynn alone,REAL
Highlights: The Trump presidency on March 22 at 6:30 P.M. EDT,REAL
 Ted Cruz’s Dirtiest Little Secret Has Been Right Under Our Noses The Whole Time (VIDEO),FAKE
U.S. defense chief urges Pakistan to redouble efforts against militants,REAL
U.S. House Freedom Caucus wants tax reform plan before budget deal,REAL
Kushner Cos says to skip China marketing push this weekend,REAL
Democrats say gun defeat in Congress could help on campaign trail,REAL
Erdogan and Macron to urge U.S. to turn back on Jerusalem decision: sources,REAL
LOL! ANTI-TRUMP ACTORS George Clooney and Matt Damon’s “Suburbicon” Movie TANKS: “One of Paramount Pictures’ worst performing wide-releases ever”,FAKE
Germany's Merkel tells Erdogan will speed up EU aid to Turkey: Turkish sources,REAL
"U.S. expels 15 Cuban diplomats, fuelling tensions with Havana",REAL
" Racists Explode Over Old Navy Ad, The Internet Perfectly Responds (TWEETS)",FAKE
"Turkey, Iraq agree on opening second border gate: Turkish customs minister",REAL
MICHAEL FLYNN’S LAWYER Releases Statement Scorching “Highly Politicized Witch Hunt”,FAKE
Mnuchin says U.S. growth prospects not fully reflected in markets,REAL
TUCKER CARLSON Exposes Radical Middle School Teacher Who Organizes Violent Protesters To Shut Down Free Speech[VIDEO],FAKE
Obama says U.S. government must improve cyber security,REAL
"FATHER OF SON MURDERED BY ILLEGAL ALIEN: Donald Trump Was “Sent from God”…”Since my son was dead, I pretty much gave up on being happy” [VIDEO]",FAKE
 Watergate Reporter Says Trump Is A ‘Dangerous Enemy Of The People’ Worse Than Nixon,FAKE
Catalonia's leaders fight off direct rule from Madrid,REAL
White House disappointed by U.S. high court immigration action,REAL
COMCAST GIVES EMPLOYEES Day Off To PROTEST TRUMP’S Pro-American Immigration Policy…CTO Compares Trump To Venezuelan Dictator Hugo Chavez,FAKE
" Trump Campaign Manager Busted In Another HUGE Lie, Worked For A Decade To ‘Benefit Putin Government’ (DETAILS)",FAKE
Thousands of Romanians mourn former king Michael,REAL
BURN! NYT TAKES JAB AT FOX NEWS…Watch How FOX Got Even in a Big Way! [Video],FAKE
 The Three Things The Oregon ‘Patriots’ REALLY Want That Nobody Is Talking About (VIDEO),FAKE
Trump officials under fire over vague tax proposals,REAL
"Trump's EPA budget proposal targets climate, lead cleanup programs",REAL
"Kurds will find it hard to implement independence, says Iraqi foreign minister",REAL
"Kenya police use teargas, shoot in air during opposition march",REAL
OSAMA BIN LADEN’S YOUNGEST WIFE Speaks Out For First Time: Tells Chaotic Story Of Night U.S. Navy SEALs Killed Her “Frightened” Husband,FAKE
 The US Supreme Court Has Bad News For The American People And The GOP Is To Blame,FAKE
 Donald Trump’s Security Agents Just Brutally Choke Slammed Reporter To Ground (VIDEO),FAKE
NO MORE FUN FREEBIES ON BACKS OF HARD WORKING AMERICANS: Kansas Takes “Fun” Activities Out Of Welfare,FAKE
Former Obama aide calls Trump a 'psychopath',REAL
BREAKING UPDATE: At Least 27 DEAD After Shooter Enters Texas Church In Full Combat Gear…Almost Every Person In Church Was Shot…Gunman Chased After Fleeing Scene…Is Now DEAD [VIDEO],FAKE
 That Time Donald Trump Posed As His Own Spokesman To Brag About Himself (VIDEO),FAKE
WHY FORD’S DARK SECRET May Come Back To Haunt Them Over Owner’s Support of NFL Protests,FAKE
CASTRO IGNORES DISASTROUS COMMUNIST POLICIES That Destroyed Cubans: Blames World Leaders At UN Assembly For Allowing Millions To Go Hungry,FAKE
 Rabbi Michael Lerner DESTROYS Trump In Brilliant Speech At Ali Funeral (VIDEO),FAKE
BREAKING: TSA AGENT SEXUALLY MOLESTS STUDENT AT LAGUARDIA AIRPORT,FAKE
Turkish PM calls Rohingya killings in Myanmar 'genocide',REAL
Clinton’s ‘No-Fly Zone’ over Syria Will Not “Save Lives” – It Will Lead to War with Russia,FAKE
U.S. conservative activist Phyllis Schlafly dead at 92,REAL
Hawaii renews bid to narrow Trump travel ban,REAL
Exclusive: Cambodia says opposition party could be barred from election,REAL
BOOM! JULIAN ASSANGE OF WIKILEAKS Drops A Truth Bomb On Hillary…”Disturbing That FBI Director Comey Goes Along With That Game” [Video],FAKE
New Zealand's 'kingmaker' to start talks with both major parties this week,REAL
"Trump says unnamed country plans to build, expand five U.S. auto plants",REAL
" Republicans Say Everything’s Terrible Because Of Obama, Show Them THIS And Shut Them Up",FAKE
White House urges congressional action amid Flint water crisis,REAL
Iraq readies for final offensive on Islamic State near Syrian border,REAL
Red Cross says staff member killed in South Sudan ambush,REAL
CNN POSTS TRUTH ABOUT TRUMP POLLS…Then Immediately REGRETS It…We Have Screen Shots!,FAKE
HIDDEN ORDER: Was the Death of Justice Scalia Linked to ‘Secret Society’ at Cibolo Ranch?,FAKE
Cardinal Law funeral held at Vatican with no mention of sex abuse crisis,REAL
 ‘Family Values’ GOP Governor Caught In ‘Inappropriate’ Situation With Woman (VIDEO),FAKE
TRUMP SHOCKS SUPPORTERS With SURPRISE Visit At Huge Rally Hosted By “Blacks 4 Trump” Near Mar-a-Lago [VIDEO],FAKE
Highlights: The Trump presidency on March 8 at 6:33 p.m. EST,REAL
"Canada, Mexico stocks, currencies fall as U.S. mulls quitting NAFTA",REAL
 Trump Jr. Was Told Before Meeting That Putin Wanted To Help His Daddy Win,FAKE
WOW! Hillary’s VP Pick Tim Kaine Gets Only 30 People At Rally [Video],FAKE
15 YR OLDS IN THIS STATE CAN NOW GET STATE FUNDED SEX-CHANGE OPERATION WITHOUT PARENTAL CONSENT…But Need Consent To Use Tanning Bed,FAKE
 This Conservative Wants To Let Scalia Vote From The Grave On SCOTUS Cases (VIDEO),FAKE
Obama makes last attempt to persuade Congress to close Guantanamo,REAL
Burst tire may have caused deadly tourist bus crash in Mexico -police,REAL
OSU DIVERSITY OFFICER Sympathizes With Terrorist Student…Shames Students For Sharing His Picture…Told Them Not To Share Her Post,FAKE
Islamic State claims Pakistan church attack: Amaq news agency,REAL
"Trump calls for ending visa program after N.Y. attack, blasts Democrats",REAL
"Erdogan, Trump agree joint action against Islamic State in Syria: Turkish sources",REAL
Obama: Republicans risk diminishing credibility of Supreme Court,REAL
U.S. Navy may raise current 308-ship target for fleet,REAL
Trump healthcare order could run afoul of retirement plan law,REAL
EU tells Netanyahu it rejects Trump's Jerusalem move,REAL
Mississippi lawmaker 'sorry' he urged lynching for statue removal,REAL
"Mexico's border trade capital craves Clinton win, with caveats",REAL
UK lawmakers ask Facebook for any evidence of Russian-linked Brexit activity,REAL
 Advocate For Legal Rape Says Trump’s Victory Makes It Acceptable For Men To Rape Women,FAKE
LOL! UN Refugee Spokes-Celebrity ANGELINA JOLIE Admonishes U.S. For “Undermining International Law” By Resisting Flow Of Muslim Refugees,FAKE
U.N. sees 'textbook example of ethnic cleansing' in Myanmar,REAL
